ID,Title,Location,Salary,summary
65232d6e37b8f7fb,주니어 데이터 엔지니어 / Junior Data Engineer,Bagelcode 서울,,일관성을 보장할 수 있는 시스템 연구 및 개발 [업무 내용] - Python과 Airflow를 이용한 데이터 파이프라인 개발 - Spark와... 본적인 전산 지식에 대한 이해 - Python / Java / Scala...
e010f7780d479126,검색서비스 서버 개발 신입/경력,포티투마루 서울 관악구,,"성별 : 무관 - 모집인원 : 0명 [기술 지원자격] - Linux 환경 개발 경력 - C/Java/ Python 개발 경력 - 서버 개발/운영 경력 [우대사항] - 자연어처리, 정보검색, 기계학습, 데이터 마이닝..."
9b123ff73f89c0e5,[개발]상담시스템 백엔드 개발자(정규직),위메프 2.3 대한민국,,"개발 및 연동 - Vue.js, Python, Django를 이용한 신규... Python 등으로 웹개발 경험 필수 - 웹 Front 개발(javascript, html, css) 기술 보유자 [우대사항] - Python..."
b0e9252f0c2cf6ec,[개발]위메프패션 백엔드 개발자(정규직),위메프 2.3 대한민국,,"위메프패션 서비스 백엔드 개발 [자격사항] - 백엔드개발 경력 3년 이상 - Java, Node.js, Python, Php, Ruby 중 하나 이상 백엔드 개발 경험이 있으신 분 - NoSql 사용 경험이 있으신 분..."
0184fd84022533a6,Datacenter Engineer,Oracle 3.8 서울,,"Base Operating System Install • Some experience with Perl, Python, Bash or Java • Core OS Services: ssh, telnet, ftp, nfs..."
518298c796a11371,2020 상반기 개발직군,딜리버리히어로코리아 서울 서초구,,백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>클라우드|인터넷·IT·통신·모바일·게임>응용프로그래머>API...
61ecdc0ef3cfb66a,[경력] 빅데이터 플랫폼 엔지니어,카카오 4.2 성남 판교역,,"원자격 <기술> 전산 전공 또는 그에 준하는 실무 경험을 갖추신 분 Java 필수, 그 외 Scala, Python, Ruby 중 1개 이상 언어로 개발 가능하신 분 하둡 플랫폼에 대한 기본 지식을 갖추신 분 하둡 클러스..."
86b22315c32f950a,"(하나금융융합기술원) AI/Bigdata 석,박사 연구원(경력직) 채용",하나금융티아이 인천 검암경서동,,"통계 가설검증(계량경제학) 이론들에 대한 연구능력 ㆍ기계학습 이론들에 대한 연구능력 ㆍ프로그래밍 언어: Python 중급 이상 [우대사항] ㆍ계량투자 관련 경험(시스템 트레이딩, 백테스트 시스템 설계 등) ㆍ클라우드..."
606646e13ad5c569,Solution Architect,Kinaxis 서울,,"JDA, etc. * Technical skills... SQL, R, Java Script, Python, etc. If you want... part of a team that supports you..."
e11bc11a4d72cc54,MPK / MPI-SD Joint Postdoctoral Position...,POSTECH / Max Planck POSTECH/KOREA Res. Init. 대한민국,,"Experience in computer programming using C/C++, FORTRAN, Python, Mathematica or Matlab is highly desirable. The candidate may..."
d7e490bf343e5721,인공지능AI 기술연구개발(신입/경력),아이디어콘서트 성남 분당구,,래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>자바...
39c7aea684076307,[신세계아이앤씨] (주)신세계아이앤씨 상반기 시스템운영/개발 부문 인재모...,신세계 4.5 대한민국,,"운영경험자 -. 빅데이터 시스템 (Hadoop, Spark 등) 경험자 -. CRM 시스템 관리 경험자 -. Python, NoSQL, 머신러닝, 딥러닝 경험자 및 수행 가능자 -. AWS 경험자 / SAP 경험자..."
5ed0334bca0963cb,[Autonomous Driving] Virtual Environment...,네이버 대한민국,,"C/C++, Software Design, Debugging Skills ㅇ 스크립트 언어 개발 경험 ( Python, Bash, etc) ㅇ Embedded Platform과 System Software 개발 경험 및 이해..."
33da210b05e4dac7,"Design Consultant, Sr II",Synopsys 대한민국,,"DFT, MBIST, and ATPG tools. • Experience scripting... Python and Tcl. Experience with Verilog or SystemVerilog RTL..."
7eb726eeabdf393d,[온라인공채] ZUM 데이터 분석(경력),미래에셋제5호기업인수목적 서울 서초구,,"업무를 수행할 수 있는 하나 이상의 언어 스킬 필수 (예. SQL, Python, R 등) - 복잡한 분석 결과에 대한 명확한 의사소통 및 문서화... SQL|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python"
b085b3c302873fcc,Staff RF Production Test Engineer,Qualcomm 4.1 서울,,"so on) Skills in scripting language programming... C++, Python and Perl. Fluent in English Hands-on experience on lab..."
cae2de07045cfb2b,"Java, Python 영상툴 개발자",에이아이메이커 서울 마곡동,,원하면 가능) 담당업무 - 영상 라벨링 Tool 개발 - Tool 정확성 개선 자격요건 - Java - Python 우대사항 - 관련 개발 경력 - 툴개발 경력 근무조건 - 월~금 AM9:30 ~ PM18:30 복지...
a26c6742b80a60ba,[ 2020 YG ENTERTAINMENT ] 정보관리팀 경력 (IT시스...,YG 엔터테인먼트 서울 합정동,,"리기사 보유자 - 개발 프로젝트 참여 경력 보유자 - PM/PL 업무 수행 가능자 - 개발언어(PHP/ Python), SE/NE 업무 가능자 - 원만한 커뮤니케이션 및 교류 가능자 # 접수방법 - 당사 Recruit..."
20604c00a91032e4,[네이버파이낸셜] CSS 모델 개발 및 운영 담당자,네이버 대한민국,,"데이터 핸들링 및 분석에 능숙하신 분 [우대사항] - 비 금융 데이터 분석 경험이 있으신 분 - R, Python 등을 활용한 ML 개발 경험이 있으신 분 [채용조건] ﻿ - 정규직 전형절차 및 기타사항 1 전형절차..."
de8ad67cf88179fe,DevOps Engineer,Nielsen 3.8 서울,,"least one... following programming languages: C/C++, Python, Go, JavaScript Knowledge in network and multithread..."
25725b3c0e607311,Junior Quant Trader,Byzantine Partners 서울,,background is a plus Programming capability is mandatory (i.e. Python) Understanding of machine learning algorithm is a plus...
d1e75364ef505c68,"데이터 가치 함께 발굴하실 머신러닝, 통계 모델링 전문가",카카오 4.2 성남 판교역,,해당 기술에 자신감이 있으신 분도 환영합니다. 지원자격 머신 러닝/통계 등 모델링에 활용하는 언어( Python/Scala/R 등) 및 도구(Tensor flow/Pytorch 등)를 하나 이상 능숙하게 다룰 수 있으신...
f281c810daf0e10d,카카오 네트워크 엔지니어,카카오 4.2 성남 판교역,,"있는 자신감 넘치시는 분 (기술, 응대 모든 면에서) 해외여행 결격사유 없는 분 선호 자격 bash, python 등을 이용한 인프라 관리 자동화 스크립트 가능하신 분 인프라 운영 및 관리 관련 Tool 개발/경험이 있으..."
464ef95516a5fa5c,8퍼센트 경력 개발자,8퍼센트 서울 종로구,,"개발업무 - 금융 서비스 개발 - Python/Django 기반 - 정해진 역할이 아닌 기능에 따른 업무 분배 - 프로트엔드부터 백엔드까지 업무 범위... SQL 기본 - git flow - python, django 경험자 우대"
9f7af88b0ef15493,Deep Learning Architect,Amazon Web Services Korea LLC 서울,,"deep learning (e.g., CNN, RNN, LSTM) · Experience in using Python, R or Matlab or other statistical/machine learning software..."
dd06066d79860614,MySQL Engineer,카카오 4.2 성남 판교역,,"지원자격 대용량 DBMS 운영 경험이 있는 분 (실력, 의지는 중요하나 경력'기간'은 중요하지 않음) python, go, bash 등 스크립팅 언어를 하나 이상 사용하실 수 있는 분 MySQL 에 대해 전반적으로 이해하고..."
1937ebb0ea172f08,데이터 엔지니어,리디 서울특별시,,"환경에서의 데이터 파이프라인 구축 및 운영 경험 GA, Tableau 등 외부 분석/시각화 도구에 대한 지식 Python, Java, Scala 중 하나 이상을 이용한 개발 경험 [지원 시 유의 사항] 이름, E-mail..."
a50fce6cc2cb57c9,자연어처리전문가 금융챗봇 만들어 갈 엔지니어,파운트 서울 충정로역,,리에 필요한 알고리즘을 개발하고 Python으로 구현 및 성능 검증을 진행... Description - 자연어 처리에 필요한 알고리즘을 개발하고 Python으로 구현 및 성능 검증을 진행 - 자연어 전처리 (형태소 분석...
a459013391a3d600,Solutions Architect,Cloudera 대한민국,,"tools Familiarity with scripting tools... bash shell scripts, Python... Perl, Ansible, Chef, Puppet Solid background..."
fa839fed02943ef7,"Technical Specialist, Professional Servi...",Google 4.3 서울,,"one or more object-oriented programming language (e.g., Java, Python, etc.). Experience in mobile and web development best..."
691f61972f31c777,이탈방지팀-서비스 개발자,Nexon 성남 분당구,,"Hbase, Presto, Hive 등 빅데이터 프레임웍을 활용한 ETL 지원자격 - 경력제한 없음 - Python, Nodejs 기반 웹서비스 개발 기술 스택 사용 경험 - aws 서비스 기반 dev-ops 경험..."
40acc204682e5219,R&D 연구원,홍익대학교 무인이동체자율항법연구실 서울 마포구,"월급 2,500,000원 - 3,000,000원","로봇공학, 드론, 임베디드시스템 운용 및 통신, 머신러닝 중 일부 프로그래밍: Matlab, C/C++, Python, ROS 등 임베디드시스템: Raspberry PI, Arduino 등 오픈소스 기반 플랫폼 경험자..."
aac8e9355cb855ac,[인재풀] 아티스트,Electronic Arts 서울,,Maya or 3D Max등의 아트웍 툴 사용 경험 - Max script 또는 Mel Script의 사용 경험 - C# 또는 Python 언어에 대한 이해 및 활용 능력 - 아트웍 관련 툴 제작 또는 플러그인 제작 경험
effcb5381cceb13b,"Software Engineer, University Graduate",Google 4.3 서울,,"languages, including... limited to: Java, C/C++, Python, JavaScript, or Go. Experience working with one or more from..."
95ac4ab8946165ed,[월간 카카오 3월] AdTech/비즈플랫폼 주니어 경력 개발자,카카오 4.2 대한민국,,"처리와 관련된 개발 업무를 담당하고 있습니다. [지원자격] 개발 경력 만 5년 미만 Java, Scala, Python 중 1개 이상의 언어에 능숙 복잡한 문제 상황 분석력, 이해력, 해결 능력 및 커뮤니케이션 능력 필요..."
2695294aea6dc3b6,MongoDB Engineer,카카오 4.2 성남 판교역,,수 있는 분 Linux/Network에 대한 기초 지식이 있는 분 우대 사항 C/C++ 또는 Python 언어를 이용한 프로그램 개발(프로젝트) 경험이 있는 분 MongoDB 트러블 슈팅 경험이 있는 분 MongoDB...
2cd6b141cc9905a7,Global Music 데이터 분석가 연계형 인턴십,네이버 대한민국,,"성장하고 있는지 파악 할 수 있는 다양한 지표 발굴, 통계 툴 기획 및 관리 [자격요건] - SQL, Python 등을 이용한 데이터 분석 업무가 가능하신 분 - 주 5일 정상근무가 가능하신 분 ( 오전 10시 ~ 오후 7..."
9136552822e7c54f,[Search & Clova] AI 시스템 (성능) 개발자 신입/경력사원,네이버 대한민국,,"분석 및 해결 능력이 뛰어나신 분 · 기술 습득이 빠르고, 새로운 분야에 적응할 수 있는 분 · C++, Python, Go 등 하나 이상의 언어에 능숙하신 분 [채용하고 싶은 사람] · 글로벌 시장에 대한 도전 의식을 가지..."
9a17133e36675189,"Research Intern, 2020",Google 4.3 서울,,"Algorithmic Foundations of Optimization. Experience with Python, C++ and other general purpose program languages. Experience..."
8c47e8f334705d2e,Algorithm Application Engineer,Garrett Advancing Motion 경기도,,"System/Data Integration • High level programming skills ( Python, R, Matlab, C++ or Java) • Machine Learning Algorithms..."
f83c468b246ce9ef,Student Intern (South Korea),SAP 4.3 서울,,"Data Science Programming languages: Python Strong analytical and problem solving... JavaScript, CSS, HTML, Python, SQL Strong..."
b87ff4aabad6e65e,Process & Data Scientist,Applied Materials Inc. 대한민국,,"systems Experience... least one programming language ( Python, R, Java, etc... writing SQL queries Qualifications..."
e65a195da656bcdc,[동영상플랫폼] 연계형 인턴십,네이버 대한민국,,"혹은 이해가 깊으신 분 - ffmpeg, gstreamer 오픈소스 컨트리뷰팅 혹은 활용 유경험자 - python 활용 가능자 ​ LIVE 클라우드 백엔드 서버 개발 [ 역할 ] - V Live, NaverTV 등..."
3ecd87a745e7b526,경력,LG CNS 3.7 서울,,"중 1개 이상) ① Java, Python등 개발 언어 활용 및 응용 개발... 검증/구축 ⑤ Linux, ubuntu 기반, 주 언어는 Java, Python, C 기반 필수요건 ① CSP 기반 서비스 플랫폼 개발 또는 아키텍트..."
55a19c92c845685e,Developer / Designer recruit,마이뮤직테이스트 서울 논현동,,"language (i.e Python, Ruby, Java, .Net... High proficiency in Python... knowledge... least one Python web framework..."
faf0422473d4188a,[Search & Clova] Commerce AI 기술 개발 신입/경력...,네이버 대한민국,,"design / Large-scale data processing [자격요건 및 우대사항] · C, Java, Python, Scala 등 하나 이상의 언어에 능숙 하신 분 · 위 채용분야 관련 2 년 이상 실무 경험 또는..."
55dfa0b257382e60,[펜타시큐리티/아우토크립트] 차량 보안 솔루션 연구개발자,펜타시큐리티시스템 서울 영등포구,,인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>응용프로그래머>자바스크립트|인터넷·IT·통신·모바일·게임>응용프로그래머> Python
a030a599df3b6b76,Junior network admin,WangsuTech 서울,"연봉 35,000,000원 - 50,000,000원","Linux - Ability to program... write the scripts(Bash, Python) for automation - Certificates of Cisco/Juniper/Paloalto..."
ce6747e77c861c46,Data Scientist,Boston Consulting Group 4.2 서울,,"analysis a plus, Programming... scripting exp.: eg. Python, C#, VBA, Java, Perl, etc. Experience in applied analytics..."
d7a5d7d67068b597,Django + Python 웹개발,(주)딕스코리아 서울 가산디지털단지역,"연봉 40,000,000원 - 45,000,000원",Django Framework 유경험자 우대 Python 경력자 우대 Django + Python 환경에서 웹개발 경력자를 모십니다. 프론트엔드... 년 (필수) * Django & Python: 2년 (선호) * 웹프론트개...
f3a14b3f8d9e3e12,네이버 쇼핑검색플랫폼 개발자,네이버 대한민국,,"info extraction [필요역량] - 아래 기술 중 어느 한가지를 능숙하게 다룰 수 있는 분 [ Java, Python, Spring boot/batch/cloud, Kotlin, React, Vue, Node.JS..."
b55d3d20f915df43,(주)신세계아이앤씨 상반기 시스템운영/개발 부문 인재,신세계아이앤씨 서울 중구,,"시스템 운영경험자 -. 빅데이터 시스템 (Hadoop, Spark 등) 경험자 -. CRM 시스템 관리 경험자 -. Python, NoSQL, 머신러닝, 딥러닝 경험자 및 수행 가능자 -. AWS 경험자 / SAP 경험자..."
e11bc11a4d72cc54,MPK / MPI-SD Joint Postdoctoral Position for Ultrafast Nonli...,POSTECH / Max Planck POSTECH/KOREA Res. Init. 대한민국,,"Experience in computer programming using C/C++, FORTRAN, Python, Mathematica or Matlab is highly desirable. The candidate may..."
a771637c0eeffc26,[Search & Clova] NAVER Search 이미지 검색서버개발...,네이버 대한민국,,"필요역량] 이미지 검색서버 구축 , 운영 이미지 검색로직 개발 [자격요건 및 우대사항 ] C/C++/JAVA/ python/ 개발 가능 수십대 이상으로 구축된 시스템 개발 , 운영 경험 Linux 환경에서의 개발 경험 IR..."
55537575b7dd8d87,Physical Implementation Engineer,SiFive 대한민국,,"optimization Good scripting skills using Tcl, Perl, Python, Makefile and Shell scripts Preferred qualifications Experience..."
640c9858f4f3b2f6,"데이터 분석 및 컨설팅 분야(Python, SAS, 빅데이터-신입)",한국정보기술단 서울 서초구,,"데이터 분석 및 컨설팅 분야 ( Python, SAS, 빅데이터-신입) 모집... 대졸 이상 (석사 이상 우대) - 데이터 분석 분야 경력 3년 이상 ( Python, R, SAS 기반의 DATA Preparation, 통계, 머신러..."
e92e9a3502845754,2020년 경력 및 신입사원,현대트랜시스 충청남도 서산,,"개발 경험자 다양한 분석기법 지식 보유 및 자체 프로그래밍가능자 ( Python, R 등) 제조업 공정/품질/연구 관련 실데이터 이해 및 경험자 시트... 통신·모바일·게임>웹프로그래머> Python|생산·정비·기능·노무>생산·조립..."
9000605ffc33a5d2,Global Music 데이터 분석가 채용연계형 인턴십 모집,NAVER 3.9 성남 정자동,,"하고 있는지 파악 할 수 있는 다양한 지표 발굴, 통계 툴 기획 및 관리 *자격요건 - SQL, Python 등을 이용한 데이터 분석 업무가 가능하신 분 - 주 5일 정상근무가 가능하신 분 (오전 10시 ~ 오후..."
fb617eeb80ea6fa9,AI/빅데이터 분야 (인재 Pool),LG유플러스 3.8 서울,,"Science를 위한 언어(R/ Python) 및 Tool(scikit-learn/Tensorflow 등) 능숙자 . Deep Learning Model 구현 경험자 . Java, Python등을 이용하여 분석을 위한 Data..."
e9bc57465b1eefbd,AI 플랫폼 구조개선/운영 효율화(서울)[IT대기업],에이스파트너스서치펌 대전,,통신·모바일·게임>빅데이터·AI(인공지능)>R|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI...
f400dbcb5e317e9f,보안개발팀 엔진파트 GO Python C 등의 개발언어 구현 가능자,"소프트웨어(IT인프라,IT위협관리,IT정보관리) 개발,공급, 통신장비 제조등 서울 구로구",,"보안개발팀 엔진파트 GO Python C 등의 개발언어 구현 가능자... 장급 - 개발(엔진) 담당 - 총 3명 계획 [요구조건] - GO, Python, C 등의 개발언어 구현 가능자 - Linux 유경험자 [우대사항..."
92bd400e3b5306ba,[Search & Clova] Clova AI 인재,네이버 대한민국,,"산시스템 등 CS 핵심 전공 지식 관련한 수준 높은 이해 Git을 능숙하게 사용 백엔드 서버 구현 역량 ( Python, Golang, Java Spring, node.js 등) Mobile App 개발 Objective..."
1b0be42764835ab3,Senior Consultant / Applications Enginee...,Process Systems Enterprise Limited 대전,,"essential) = Programming experience (FORTRAN, C, C++, Python) would be useful and desirable = Good usage of Microsoft..."
c3c0448a294b2db0,Application Analyst,Hewlett Packard Enterprise 3.8 대전,,"programming and scripting (e.g. C++, Fortran, Perl, Python etc.) Demonstrated good judgment in selecting methods..."
b4cd3d301442dd16,Software Engineer (Backend),Streami 서울,"연봉 30,000,000원 - 80,000,000원","Experience in JavaScript, Python or Java... one of: Modern Javascript, Java, Python * Experience building and maintaining..."
092d062a6faa7139,데이터 분석가,카카오 4.2 성남 판교역,,"만한 무언가(실력/열정) 데이터 분석 업무를 수행할 수 있는 하나 이상의 언어 스킬 필수 (예. SQL, Python, R 등) 데이터 기반 프로젝트 경험이 있으신 분 (예: 통계 분석 프로젝트) 어떤 일이라도 중요하게 여기..."
c1037225077ca4da,데이터 분석가 (Business Intelligence Analyst),코스닥 상장 중견 게임기업 서울 강남구,"연봉 40,000,000원 - 70,000,000원","데이터 분석 결과를 쉽게 이해할 수 있도록 간결하고 명확한 의사전달 능력 [우대조건] * R, Python, Spark 등의 언어에 대한 이해도 * 모바일 앱SDK 연동 지원 업무 경험(Facebook, Admob..."
b79c2ae536063b01,[전문연구요원] 상시,네이버 대한민국,,"Tool Engineer ㅇ Python/C/C++ 언어 개발 용이 ㅇ... Design, Debugging Skills ㅇ스크립트 언어 개발 경험 ( Python, Bash, etc.) ㅇ Embedded Platform과..."
898c115c445ae128,Linux Developer,Wayne Inc. 인천,"월급 2,000,000원 - 3,000,000원",shell script - Modifying kernel - Managing device driver - C++ - Python - Javascript *Candidates preferential qualifications...
80aabe146d2855e5,Solution Architect,OSF Commerce 대한민국,,"Experienced with web technologies (JavaScript, Java, .net, PHP, Python or Node.js), SOA, application servers, portal servers..."
2f64e12e457da027,동대문구 국비 무료 훈련생,동대문여성인력개발센터 서울 동대문구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
6ed2963730d3c340,Systems Engineer,Hewlett Packard Enterprise 3.8 대전,,"Programming and scripting knowledge and experience (e.g. Perl, Python, C++, etc.) Ability to gather data, perform analysis..."
ca3ae9fb21acddd3,2020년 RF/Package설계/Test개발 신입/경력,앰코테크놀로지코리아 인천 연수구,,"test Program 개발 경험 우대. • RF/EE Test Equipment 자동화 업무 경험 우대 • Python, C++ 중 1개 언어 이상 능력 보유자. • Linux, MacOS 활용 우수자 우대 인천 송도 신입..."
eb45c08f4c4a43d8,Data Analyst,Axiologic Solutions 서울,,"algorithms and data manipulation capabilities using R, Python, C++, JavaScript, Go, and other known programming languages..."
ae332b5160828f33,AI 플랫폼 구조개선/운영 효율화,에이스파트너스서치펌 대전,,통신·모바일·게임>빅데이터·AI(인공지능)>R|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI...
2b9fb5a808dc9f35,[IT대기업] AI 플랫폼 구조개선/운영 효율화(서울),에이스파트너스서치펌 대전,,통신·모바일·게임>빅데이터·AI(인공지능)>R|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI...
5699cdfbc747b0bd,2020년 신규 개발자,thecompany 경상남도,"연봉 30,000,000원 - 35,000,000원",래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>생체인식(바이오인식)|인터넷·IT·통신·모바일·게임>응용프...
bab7050504c58457,하나금융TI 금융IT 경력사원,하나금융티아이 인천 서구,,"ELK/데이터 시각화 등) 빅데이터 개발 및 구축 경험자(Java, Python, Hadoop 등) 빅데이터 기반 시스템 구축 및 기술 이해 가능자... 지원, 표준화지원 사용언어 : Python, Java, C/C++ 오픈소스..."
9e73c6c0c12902dd,[Search & Clova] 네이버 Data Science 데이터 분석...,네이버 대한민국,,"Machine Learning 관련 분야 전문 지식 또는 프로젝트 경험 · R, Python, Jav a 중 하나에 뛰어난 프로그래밍 역량 · Python, Shell Programming 사용 경험 · 해외 출장/ 근무에..."
f6fe4d192f210bc7,퀀트 개발자 (Quant Developer),ATZ Inc. 서울,"연봉 30,000,000원 - 40,000,000원",any... following languages. (C/C++/C#/ Python/Java/Node.js)* Experience with R... languages) C/C++/C#/ Python/Java R/Excel...
d7bcd63e56a64f2b,"AI, eIoT sw 개발자",글로벌브릿지 인천 연수구,"연봉 30,000,000원 - 32,000,000원",성별 무관 기타 담당업무 - 딥러닝에 관심이 있는사람 - 리눅스 환경에서 개발 경험이 있는사람 - C/ Python이 사용 가능한 사람 - LWM2M/OneM2M 플랫폼 기반 게이트웨이 및 디바이스 개발 경험자 - Mbed...
71c47ac87bb4087e,기술 인턴 인공지능 응용 연구/개발 인턴,써로마인드로보틱스 서울 관악구,,"6개월) (협의) *모집 절차: 서류 à인터뷰(오프라인) *지원 자격: 프로그래밍 언어 활용 능력: Python, C, C++ 중 1가지 이상 데이터구조, 알고리즘 과목 이수 머신러닝과 딥러닝의 기본 개념 이해 머신러닝..."
0bbf23c0930be392,Support Engineer,Microsoft 4.2 서울,,"Linux script-based development environments and tools (PERL, Python, Ruby, PhP, etc.) Programming language (C++/C#) Please..."
68db00885a3fc1ae,[대형보험사] 데이터 분석가 (사원~과장급),커리어라임즈 서울,,"분석 프로그램 활용 : R, Python,SQL 등 [우대조건] - 관련... 인공지능)>R|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝"
ff04e97830ca895a,2020년 경력사원 공개 (접수기한 연장),LG상사 3.0 서울 종로구,,"출신, Digital Transformation 관련 프로젝트 유경험자, 관련 Tool 활용 가능자(SQL, Python, R 등) 회계 : 대기업 회계 부서 및 회계법인 출신, 관련 자격증 소지자 (KICPA, AICPA..."
2615f45e6f912c05,"Customer Solutions Engineer, Global Clie...",Google 4.3 서울,,"general purpose programming language (e.g., Java, C/C++, Python). Preferred qualifications: Experience... online..."
e1719c3044cb5bd1,정보보안 담당자,Nexon 성남 분당구,,이벤트 분석 능력 또는 상관관계 이벤트 분석 능력 보유 > OS 및 네트워크 관련 기초 지식 보유 > python 등의 간단한 스크립트 작성 능력보유 > 타인과의 원활한 커뮤니케이션 자세 > 새로운 기술에 대한 적극적...
e7c6a0167c5bbbf4,신한AI 인공지능(AI) / IT 개발관리 / 준법감시 인력,신한에이아이 서울 영등포구,,"트러블슈팅 (R, python) [자격요건] - 대규모 배치 시스템 운용 경험 - 이종 시스템간 데이터 파이프라인 연결 및 운영 경험 - 개발 및 프로그래밍 에러에 대한 트러블슈팅 역량 보유 ( Python , R, JAVA..."
f281c810daf0e10d,카카오 네트워크 엔지니어,카카오 4.2 성남 판교역,,"있는 자신감 넘치시는 분 (기술, 응대 모든 면에서) 해외여행 결격사유 없는 분 선호 자격 bash, python 등을 이용한 인프라 관리 자동화 스크립트 가능하신 분 인프라 운영 및 관리 관련 Tool 개발/경험이 있으..."
e11bc11a4d72cc54,MPK / MPI-SD Joint Postdoctoral Position for Ultrafast Nonli...,POSTECH / Max Planck POSTECH/KOREA Res. Init. 대한민국,,"Experience in computer programming using C/C++, FORTRAN, Python, Mathematica or Matlab is highly desirable. The candidate may..."
b085b3c302873fcc,Staff RF Production Test Engineer,Qualcomm 4.1 서울,,"so on) Skills in scripting language programming... C++, Python and Perl. Fluent in English Hands-on experience on lab..."
d7e490bf343e5721,인공지능AI 기술연구개발(신입/경력),아이디어콘서트 성남 분당구,,래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>자바...
c1037225077ca4da,데이터 분석가 (Business Intelligence Analyst),코스닥 상장 중견 게임기업 서울 강남구,"연봉 40,000,000원 - 70,000,000원","데이터 분석 결과를 쉽게 이해할 수 있도록 간결하고 명확한 의사전달 능력 [우대조건] * R, Python, Spark 등의 언어에 대한 이해도 * 모바일 앱SDK 연동 지원 업무 경험(Facebook, Admob..."
2f3c39f93e5abf96,(주)신세계아이앤씨 상반기 AI/기획/데이터분석 부문 인재,신세계아이앤씨 서울 중구,,"Programming : R, Python, SQL 등 경험자 -. 데이터... 터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>데이터베..."
25725b3c0e607311,Junior Quant Trader,Byzantine Partners 서울,,background is a plus Programming capability is mandatory (i.e. Python) Understanding of machine learning algorithm is a plus...
9f7af88b0ef15493,Deep Learning Architect,Amazon Web Services Korea LLC 서울,,"deep learning (e.g., CNN, RNN, LSTM) · Experience in using Python, R or Matlab or other statistical/machine learning software..."
ae15250b0a7f47e0,데이터 엔지니어,크로스앵글 서울 여의도,,"데이터 관리 (Auth0) - 블록체인 지갑 인증 (Ethereum, EOS) [자격요건] - 백엔드 & Python 실무 개발경험 3년 이상 혹은 그에 준하는 능력을 갖고 있으신 분 - 새로운 기술에 대해 호기심을 갖고..."
1937ebb0ea172f08,데이터 엔지니어,리디 서울특별시,,"환경에서의 데이터 파이프라인 구축 및 운영 경험 GA, Tableau 등 외부 분석/시각화 도구에 대한 지식 Python, Java, Scala 중 하나 이상을 이용한 개발 경험 [지원 시 유의 사항] 이름, E-mail..."
95ac4ab8946165ed,[월간 카카오 3월] AdTech/비즈플랫폼 주니어 경력 개발자,카카오 4.2 대한민국,,"처리와 관련된 개발 업무를 담당하고 있습니다. [지원자격] 개발 경력 만 5년 미만 Java, Scala, Python 중 1개 이상의 언어에 능숙 복잡한 문제 상황 분석력, 이해력, 해결 능력 및 커뮤니케이션 능력 필요..."
2695294aea6dc3b6,MongoDB Engineer,카카오 4.2 성남 판교역,,수 있는 분 Linux/Network에 대한 기초 지식이 있는 분 우대 사항 C/C++ 또는 Python 언어를 이용한 프로그램 개발(프로젝트) 경험이 있는 분 MongoDB 트러블 슈팅 경험이 있는 분 MongoDB...
